StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PConsent,PConsent_4_TEXT,CConsentUnderstand,CConsent,Parent Instr,Country,State,City,CGender,CGender_4_TEXT,CAge,CEducation,PHispanic,CHispanic,PRace,CRace,PEthnicity,PEthnicity_7_TEXT,CEthnicity,CEthnicity_7_TEXT,PGeneration,PGeneration_4_TEXT,CGeneration,CGeneration_4_TEXT,PCountryYears,CCountryYears,CEnglish_1,CEnglish_2,CLanguages,CLanguageAbilities,Siblings,MaritalStatus,Referal Source,PCPRS-Conflict_1,PCPRS-Conflict_2,PCPRS-Conflict_3,PCPRS-Conflict_4,PCPRS-Conflict_5,PCPRS-Conflict_6,PCPRS-Conflict_7,PCPRS-Conflict_8,PSDQ_1,PSDQ_2,PSDQ_3,PAFD_1,PAFD_2,PAFD_3,PAFD_4,PAFD_5,PAFD_6,PAFD_7,PAFD_8,PAFD_9,PAFD_10,PLL-General_1,PLL-General_2,PLL-General_3,PLL-FreeResponse,PLL-WordsFreq_1,PLL-WordsFreq_2,PLL-WordsFreq_3,PLL-WordsFreq_4,PLL-TouchFreq_1,PLL-TouchFreq_2,PLL-TouchFreq_3,PLL-TouchFreq_4,PLL-GiftsFreq_1,PLL-GiftsFreq_2,PLL-GiftsFreq_3,PLL-GiftsFreq_4,PLL-Service Freq_1,PLL-Service Freq_2,PLL-Service Freq_3,PLL-Service Freq_4,PLL-TimeFreq_1,PLL-TimeFreq_2,PLL-TimeFreq_3,PLL-TimeFreq_4,PLL-FoodFreq_1,PLL-FoodFreq_2,PLL-FoodFreq_3,PLL-FoodFreq_4,CPrestudy-Instr,CAFD_1,CAFD_2,CAFD_3,CAFD_4,CAFD_5,CAFD_6,CAFD_7,CAFD_8,CAFD_9,CAFD_10,CLL-General_1,CLL-General_2,CLL-General_3,CLL-Free Response,CLL-WordsFreq_1,CLL-WordsFreq_2,CLL-WordsFreq_3,CLL-WordsFreq_4,CLL-TouchFreq_1,CLL-TouchFreq_2,CLL-TouchFreq_3,CLL-TouchFreq_4,CLL-GiftsFreq_1,CLL-GiftsFreq_2,CLL-GiftsFreq_3,CLL-GiftsFreq_4,CLL-ServiceFreq_1,CLL-ServiceFreq_2,CLL-ServiceFreq_3,CLL-ServiceFreq_4,CLL-TimeFreq_1,CLL-TimeFreq_2,CLL-TimeFreq_3,CLL-TimeFreq_4,CLL-FoodFreq_1,CLL-FoodFreq_2,CLL-FoodFreq_3,CLL-FoodFreq_4,CUnderstand-Check,PInfluence-Check,participant_id
2026-06-15 19:11:30,2026-06-15 19:25:13,IP Address,76,822,False,2026-06-22 19:25:15,R_1CEjer03GGOXJgs,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,"Sunnyvale ",Male,,6,1st Grade,No,No,Asian,"White or Caucasian,Asian","Chinese,Japanese",,"Chinese,Japanese",,"Second-generation (I was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and at least one of my parents immigrated here)",,Third-generation or beyond (My child and both I and my partner were born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}),,45,6,Very well,A little,Spanish,Very well,0,Single (or Never Married),Friend,Not really,Definitely does not apply,Applies somewhat,Not really,"Neutral, not sure",Not really,Not really,Not really,Somewhat True,Not True,Not True,Often,Often,Always,Often,Always,Sometimes,Often,Often,Often,Always,Strongly agree,Strongly agree,Strongly agree,"Snuggling, adventures and projects together, talking, picking out books and reading together, hugs, favorite foods, tell him I love him",Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Sometimes,Often,Always,Often,Always,Often,Always,Always,Often,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28047801
2026-06-16 11:38:10,2026-06-16 11:39:22,IP Address,13,72,False,2026-06-23 11:39:24,R_6QiT89WhnUEJOYN,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36449346
2026-06-16 19:54:16,2026-06-16 20:00:21,IP Address,76,365,False,2026-06-23 20:00:29,R_4AMYbtchME1lUhk,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,ohio,strongsvlle,Female,,6,1st Grade,No,No,Asian,"White or Caucasian,Asian",Taiwanese,,Taiwanese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,15,6,Very well,Pretty well,chinese,A little,1,Single (or Never Married),email,Not really,Definitely does not apply,Definitely does not apply,Definitely does not apply,Applies somewhat,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Agree,Agree,Agree,make sure they eat well and take them to new places,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Sometimes,Often,Sometimes,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71716277
2026-06-16 09:51:44,2026-06-22 16:07:02,IP Address,4,540918,False,2026-06-29 16:07:03,R_3ccL1CWyrVZ1ozr,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16836164
2026-06-26 16:50:36,2026-06-26 17:01:27,IP Address,76,651,False,2026-07-03 17:01:33,R_11hkLL1PqfwZxvz,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,WA,"Bellevue ",Male,,13,7th Grade,No,No,Asian,Asian,Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,8,8,Very well,Very well,"Chinese ",Very well,1,Married,"Library ",Applies somewhat,Applies somewhat,Definitely applies,Definitely applies,Applies somewhat,Definitely applies,Applies somewhat,Applies somewhat,Somewhat True,Somewhat True,Somewhat True,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Agree,Agree,Agree,A lot,Often,Often,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Never,Sometimes,Sometimes,Often,Sometimes,Never,Always,Sometimes,Sometimes,Sometimes,Often,Always,Often,Always,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78543685
2026-07-04 09:28:13,2026-07-04 09:28:19,Survey Preview,100,5,True,2026-07-04 09:28:19,R_7eCzOCaKNYzAQTA,preview,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I prefer not to participate (Can you please elaborate on why?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18738608
2026-07-04 09:27:20,2026-07-04 09:35:17,IP Address,100,477,True,2026-07-04 09:35:18,R_5dGsfLU0pTr6C6q,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,New York,Brooklyn,Male,,10,5th Grade,No,No,Asian,Asian,Koreans,,Koreans,,"Second-generation (I was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and at least one of my parents immigrated here)",,Third-generation or beyond (My child and both I and my partner were born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}),,41,10,Very well,Very well,Korean,A little,1,Married,From a student.,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"Spending time with him, showing physical affection, talking to him every day.",Always,Always,Always,Always,Always,Always,Always,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,She hugs me a lot and plays with me.,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Fully understood all questions,None at all,24391198
2026-07-05 20:31:45,2026-07-05 20:46:08,IP Address,100,862,True,2026-07-05 20:46:08,R_3qjxtnSz4Pzs05m,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,"La Canada ",Male,,12,7th Grade,No,No,Asian,Asian,Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,45,12,Very well,Very well,"None ",,0,Married,"Investigator ",Not really,Definitely does not apply,Not really,Not really,Not really,Not really,Not really,Not really,Not True,Somewhat True,Not True,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,"Physical affection, food, presents ",Always,Always,Sometimes,Often,Always,Always,Always,Always,Often,Sometimes,Always,Often,Always,Always,Always,Always,Often,Sometimes,Often,Often,Sometimes,Always,Often,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,"Snuggles ",Always,Often,Sometimes,Sometimes,Always,Always,Always,Always,Often,Often,Always,Always,Always,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Never,Often,Often,Sometimes,Fully understood all questions,None at all,85203623
2026-07-06 01:03:22,2026-07-06 01:03:38,IP Address,100,15,True,2026-07-06 01:03:38,R_7gCkFNTzmSOeyc1,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84357994
2026-07-07 12:28:14,2026-07-07 12:48:20,IP Address,100,1205,True,2026-07-07 12:48:20,R_5Hdsle4UTaH5sS5,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,"Pasadena ",Female,,12,7th Grade,No,No,Asian,Asian,Prefer not to say,,Prefer not to say,,"Second-generation (I was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and at least one of my parents immigrated here)",,Third-generation or beyond (My child and both I and my partner were born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}),,50,12,Very well,Very well,Korean,A little,1,Married,"Friend ","Neutral, not sure",Definitely does not apply,Applies somewhat,Applies somewhat,Applies somewhat,Applies somewhat,Definitely applies,Applies somewhat,Somewhat True,Somewhat True,Not True,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Often,Agree,Agree,Agree,Hugs,Sometimes,Sometimes,Sometimes,Never,Often,Sometimes,Often,Often,Sometimes,Sometimes,Always,Often,Always,Sometimes,Sometimes,Often,Always,Often,Always,Often,Always,Always,Often,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Often,Often,Sometimes,Often,Often,Sometimes,Often,Often,Sometimes,Strongly agree,Agree,Strongly agree,Hug,Often,Sometimes,Never,Never,Often,Sometimes,Often,Sometimes,Sometimes,Never,Always,Sometimes,Always,Sometimes,Sometimes,Always,Often,Sometimes,Often,Sometimes,Always,Sometimes,Often,Sometimes,Fully understood all questions,None at all,25078631
2026-07-02 07:32:59,2026-07-07 12:49:59,IP Address,100,451020,True,2026-07-07 12:50:00,R_8wylpHEEScUmaQr,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United Kingdom of Great Britain and Northern Ireland,,London,Male,,12,6th Grade,No,No,Asian,"White or Caucasian,Asian",Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,First-generation (My child was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,1,1,Very well,Very well,none,Not at all,2,Married,From study leadership,Not really,Definitely does not apply,"Neutral, not sure",Not really,Definitely does not apply,"Neutral, not sure",Not really,Definitely does not apply,Not True,Not True,Not True,Often,Often,Often,Often,Often,Often,Sometimes,Often,Always,Always,Strongly agree,Strongly agree,Strongly agree,"Help him with things he needs help with, show him physical affection, listen to him",Often,Always,Always,Often,Always,Always,Sometimes,Sometimes,Often,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Often,Always,Sometimes,Always,Often,Always,Often,Always,Strongly agree,Strongly agree,Strongly agree,She makes food for me and helps with homework,Always,Always,Always,Always,Always,Sometimes,Never,Never,Always,Sometimes,Always,Always,Always,Always,Sometimes,Often,Often,Sometimes,Always,Always,Always,Always,Always,Never,Fully understood all questions,None at all,19207138
2026-07-05 23:35:02,2026-07-05 23:35:40,IP Address,4,38,False,2026-07-12 23:35:46,R_16ShFZErSY26gIV,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21750396
2026-07-07 12:21:56,2026-07-07 12:23:21,IP Address,15,85,False,2026-07-14 12:24:13,R_62heTbKskNvABEy,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96118036
2026-07-15 16:54:10,2026-07-15 17:03:23,IP Address,100,553,True,2026-07-15 17:03:24,R_6q8rRIFwzox2DqI,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,New York,Brooklyn,Male,,10,5th Grade,No,No,Asian,Asian,Taiwanese,,Taiwanese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,32,10,Very well,Pretty well,Mandarin,A little,1,Married,From advertisement shown by Carmela.,"Neutral, not sure",Applies somewhat,Not really,Not really,Not really,Applies somewhat,Applies somewhat,Not really,Somewhat True,Somewhat True,Not True,Often,Often,Sometimes,Often,Always,Sometimes,Always,Often,Often,Often,Agree,Strongly agree,Agree,I cook and help with homework.,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Always,Always,Often,Sometimes,Always,Sometimes,Often,Sometimes,Often,Often,Always,Always,Often,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Often,Often,Often,Often,Never,Sometimes,Often,Often,Often,Agree,Agree,Agree,She cooks for me and talks to me a lot.,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Always,Always,Often,Often,Always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Always,Always,Often,Never,Fully understood all questions,None at all,22668773
2026-07-15 17:31:19,2026-07-15 17:46:51,IP Address,100,931,True,2026-07-15 17:46:51,R_6zbXeJYoAzHKoSZ,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,New York,Brooklyn,Male,,7,2nd Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,36,7,Very well,Very well,Korean,Pretty well,0,Married,I heard about this study from Carmela Labarda!,Not really,Definitely does not apply,Not really,"Neutral, not sure",Definitely does not apply,Definitely does not apply,"Neutral, not sure",Definitely does not apply,Not True,Not True,Not True,Always,Always,Sometimes,Often,Often,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"I help with homework always and try to cook when I can. Me and my child have a show we watch all the time together ",Often,Often,Sometimes,Always,Often,Never,Often,Sometimes,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Sometimes,Often,Always,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Sometimes,Often,Often,Often,Sometimes,Often,Often,Often,Often,Agree,Agree,Agree,She plays with me and stays with me a lot,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often,Always,Always,Always,Sometimes,Often,Often,Always,Always,Always,Often,Sometimes,Always,Always,Sometimes,Fully understood all questions,None at all,21477691
2026-07-15 17:31:34,2026-07-15 17:46:51,IP Address,100,917,True,2026-07-15 17:46:52,R_6MaxgAbI19CY2kh,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,New Jersey,Jersey City,Female,,12,7th Grade,No,No,Asian,Asian,Filipino,,Filipino,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,25,12,Very well,Very well,Tagalog,A little,0,Married,From student Carmela,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Often,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"I play with them, take them to different places, cuddle them, kiss and hug them, and talk with them a lot.",Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Often,Often,Sometimes,Always,Always,Always,Always,Always,Never,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,She always gives me affection during the day when I can be sad sometimes and she also lets me do things that I like to do,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Never,Often,Often,Often,Fully understood all questions,None at all,13367510
2026-07-09 10:15:10,2026-07-09 10:16:40,IP Address,4,90,False,2026-07-16 10:16:41,R_3kRDw4PyfxOga5u,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95984861
2026-07-13 09:34:30,2026-07-13 09:35:45,IP Address,4,75,False,2026-07-20 09:35:45,R_4fpAbopfxT6PkZL,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12624649
2026-07-30 13:10:22,2026-07-30 18:28:43,IP Address,100,19100,True,2026-07-30 18:28:43,R_7Pj10FqX6UlqqQP,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,Maryland,Bethesda,Male,,10,4th Grade,No,No,Asian,"White or Caucasian,Asian",Chinese,,"Chinese,Other (Please specify)",White,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,22,10,Very well,Very well,Chinese,Pretty well,one,Married,,Definitely does not apply,Definitely does not apply,Not really,Not really,Not really,Not really,Definitely does not apply,Definitely does not apply,Somewhat True,Not True,Not True,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Agree,Agree,Agree,,Often,Often,Often,Often,Often,Often,Often,Often,Sometimes,Sometimes,Often,Often,Always,Always,Always,Always,Often,Often,Often,Often,Always,Always,Always,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Understood most questions,A moderate amount,16337754
2026-07-31 22:21:15,2026-07-31 22:21:58,IP Address,100,43,True,2026-07-31 22:21:58,R_6DvwCBZDgbfmcPs,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.,I prefer not to participate (Can you please elaborate on why?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23907416
2026-07-29 11:34:58,2026-08-02 16:10:36,IP Address,100,362138,True,2026-08-02 16:10:37,R_6frrS7sG93wPEPD,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,Diamond Bar,Female,,8,2nd Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,16,8,Very well,Very well,Korean,Very well,None,Married,Eplex,Not really,Definitely does not apply,Definitely does not apply,Not really,Applies somewhat,Applies somewhat,Not really,Definitely does not apply,Somewhat True,Certainly True,Somewhat True,Always,Often,Always,Always,Often,Often,Often,Often,Always,Always,Strongly agree,Strongly agree,Strongly agree,"Verbally and physically (hugging kissing) ",Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Sometimes,Often,Always,Often,Sometimes,Always,Always,Often,Often,Often,Often,Often,Always,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Often,Sometimes,Always,Always,Often,Often,Often,Often,Always,Strongly agree,Strongly agree,Strongly agree,She shows me love by being kind,Always,Always,Always,Always,Always,Always,Often,Always,Sometimes,Never,Often,Often,Always,Often,Often,Often,Always,Often,Often,Often,Always,Often,Sometimes,Often,Understood most questions,None at all,32275667
2026-07-29 11:15:40,2026-07-29 11:17:02,IP Address,4,82,False,2026-08-05 11:17:31,R_3rNJOrKPeU5Bbsb,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64016925
2026-07-29 14:41:44,2026-07-29 14:47:48,IP Address,59,363,False,2026-08-05 14:47:53,R_4ztHnXWyS5KpZdd,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,Chino Hills,Male,,7,2nd Grade,No,No,Asian,Asian,"Chinese,Koreans",,"Chinese,Koreans",,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,15,7,Very well,Very well,Korean,A little,1,Married,E-plex DB,Applies somewhat,Not really,Applies somewhat,"Neutral, not sure",Applies somewhat,"Neutral, not sure",Not really,Not really,Somewhat True,Somewhat True,Not True,Always,Sometimes,Sometimes,Sometimes,Always,Often,Sometimes,Often,Often,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78060081
